% 1. Title: Tweet NLP Database
% 
% 2. Sources:
%      (a) Creator: Y. Kang and Z. Wang
%      (b) Date: Feb, 2016
@RELATION NLP_project

@ATTRIBUTE first_person_pronouns  NUMERIC
@ATTRIBUTE second_person_pronouns  NUMERIC
@ATTRIBUTE third_person_pronouns  NUMERIC
@ATTRIBUTE coordinating_conjunctions  NUMERIC
@ATTRIBUTE past_tense_verbs  NUMERIC
@ATTRIBUTE future_tense_verbs  NUMERIC
@ATTRIBUTE commas  NUMERIC
@ATTRIBUTE colons_and_semicolons  NUMERIC
@ATTRIBUTE dashes  NUMERIC
@ATTRIBUTE parentheses  NUMERIC
@ATTRIBUTE ellipses  NUMERIC
@ATTRIBUTE common_nouns  NUMERIC
@ATTRIBUTE proper_nouns  NUMERIC
@ATTRIBUTE adverbs  NUMERIC
@ATTRIBUTE wh_words  NUMERIC
@ATTRIBUTE modern_slang_acroynms  NUMERIC
@ATTRIBUTE all_upper_case_words  NUMERIC
@ATTRIBUTE avg_sentence_len NUMERIC
@ATTRIBUTE avg_token_len NUMERIC
@ATTRIBUTE n_sentences NUMERIC
@ATTRIBUTE tclass {0, 4}

@DATA 
1,2,1,2,0,1,0,0,0,0,1,5,0,3,0,0,2,22.0,4.95238095238,1,0
1,0,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,9.0,4.88235294118,2,0
0,1,1,0,0,0,0,0,0,0,1,8,0,1,0,0,1,9.0,4.11111111111,2,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2.5,5.0,2,0
0,0,1,1,1,0,0,0,0,0,1,3,1,0,0,0,2,11.0,2.54545454545,1,0
2,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,1,12.0,3.83333333333,1,0
3,0,1,0,0,1,2,0,0,0,1,2,0,2,1,0,0,21.0,3.16666666667,1,0
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,6.0,7.0,1,0
0,0,1,0,1,0,0,2,0,0,0,4,1,3,0,0,0,29.0,4.07142857143,1,0
0,0,1,0,1,1,0,0,0,0,0,9,0,3,0,0,1,8.33333333333,4.82608695652,3,0
0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,10.0,4.1,1,0
0,0,0,0,0,1,3,0,0,0,0,9,1,2,0,0,1,28.0,4.36,1,0
2,0,0,2,0,1,0,0,0,0,0,4,0,3,0,0,0,11.5,3.77272727273,2,0
1,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,8.5,3.26666666667,2,0
1,0,1,3,2,0,2,0,0,0,1,4,0,1,0,0,4,6.25,3.65217391304,4,0
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,5.0,4.25,1,0
2,0,0,0,2,0,0,0,0,0,0,3,0,2,0,0,1,7.5,4.92857142857,2,0
0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,9.0,4.55555555556,1,0
1,0,3,1,4,0,0,0,0,0,0,9,0,2,1,0,0,27.0,4.0,1,0
4,2,1,2,0,2,0,0,1,0,0,2,1,1,1,0,0,12.5,3.72727272727,2,0
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.8,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,5.0,1,0
2,0,0,0,1,0,0,0,0,0,1,2,1,3,0,0,0,15.0,4.42857142857,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,3.25,1,0
2,1,0,0,0,0,2,1,1,0,0,7,0,0,1,0,1,12.5,3.84210526316,2,0
2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,3.55555555556,3,0
0,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0,2,6.0,4.0,2,0
0,0,1,3,1,0,1,1,0,2,0,8,1,2,0,0,2,14.0,4.0,2,0
3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,12.0,3.33333333333,1,0
0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,9.0,3.88888888889,1,0
1,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,1,10.0,5.8,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,12.0,1,0
0,1,0,1,2,0,1,0,0,0,2,7,1,3,1,0,3,7.75,3.85185185185,4,0
0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13.0,6.07692307692,1,0
1,0,0,0,0,1,0,2,0,0,0,3,1,1,1,0,0,17.0,4.375,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,6.33333333333,2,0
3,0,1,1,0,0,1,0,0,0,0,6,0,0,1,0,0,25.0,4.48,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.33333333333,1,0
1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,8.0,4.6,2,0
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.0,4.33333333333,1,0
2,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,5.5,3.875,2,0
0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,11.0,4.1,1,0
0,4,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,13.0,4.375,2,0
1,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,1,6.0,3.16666666667,2,0
1,0,0,1,0,0,0,0,0,0,0,6,0,4,0,0,0,12.5,3.91666666667,2,0
2,1,2,0,0,0,0,0,0,0,1,5,1,2,0,0,1,14.5,3.78571428571,2,0
1,0,0,1,2,0,0,0,0,0,0,10,2,0,0,0,0,8.33333333333,4.78260869565,3,0
2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,14.0,4.66666666667,1,0
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3.0,5.2,2,0
1,1,2,1,1,0,2,0,0,0,0,3,0,2,1,0,1,8.33333333333,4.38095238095,3,0
1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,9.0,3.44444444444,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,5.0,1,0
2,2,0,0,0,0,1,0,0,0,1,7,0,3,0,0,1,15.0,3.37931034483,2,0
2,0,1,0,1,0,0,0,0,0,0,3,0,1,1,0,0,8.5,3.8,2,0
3,0,0,1,1,1,1,1,0,0,1,4,0,2,0,0,1,28.0,3.76923076923,1,0
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9.0,5.375,1,0
2,1,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,16.0,2.92857142857,1,0
1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,12.0,4.18181818182,1,0
2,0,2,0,0,0,2,0,0,0,0,5,0,4,0,0,4,13.0,4.75,2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,5.8,1,0
2,0,0,2,1,0,0,0,0,0,0,4,0,3,0,0,0,19.0,3.68421052632,1,0
2,1,1,1,3,0,0,0,0,0,1,3,0,1,2,0,1,11.5,4.26086956522,2,0
1,0,1,1,0,0,1,0,0,0,2,9,0,0,0,0,0,20.0,5.15,1,0
3,1,0,0,0,1,0,0,0,0,1,4,2,0,0,0,0,13.0,4.0,2,0
3,0,0,0,3,0,0,0,0,0,0,7,0,1,0,0,0,6.25,3.85714285714,4,0
0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,7.0,4.0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.5,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12.0,3.18181818182,1,0
2,1,0,0,1,0,0,1,0,0,0,6,0,2,0,0,0,10.0,3.61111111111,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,3.75,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,3.875,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,3.25,1,0
1,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,8.0,5.42857142857,1,0
0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,8.0,5.125,1,0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8.0,3.875,1,0
3,0,0,1,1,0,2,0,0,0,0,4,0,1,0,0,0,8.5,4.30769230769,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,5.5,3.22222222222,2,0
0,0,0,1,0,0,0,1,0,0,0,5,7,0,1,0,0,7.66666666667,4.25,3,0
6,0,0,2,1,2,0,0,0,0,0,3,0,3,2,0,0,11.0,3.25806451613,3,0
1,0,0,0,0,0,0,0,0,2,0,13,0,1,0,0,1,9.33333333333,3.30769230769,3,0
1,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,1,17.0,3.47058823529,1,0
1,1,0,2,0,0,1,0,0,0,1,5,1,2,0,0,2,12.0,4.36363636364,2,0
1,1,1,1,0,0,0,0,0,0,0,3,0,2,0,0,0,7.66666666667,4.1,3,0
2,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,7.5,4.14285714286,2,0
1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,5.5,3.27272727273,2,0
4,0,1,1,1,0,1,0,0,0,0,5,0,1,0,0,0,14.0,3.80769230769,2,0
1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6.0,4.15,4,0
1,0,1,0,0,1,0,0,0,0,1,3,1,1,0,0,11,12.0,5.08333333333,1,0
3,0,2,1,1,0,1,0,0,0,0,4,0,1,0,0,0,29.0,3.77777777778,1,0
2,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,10.0,3.9,1,0
1,0,3,0,1,1,0,0,0,0,0,3,0,1,0,0,0,10.0,3.84210526316,2,0
2,1,0,1,0,0,0,0,0,0,1,6,1,1,0,0,2,9.33333333333,4.07692307692,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,3.2,1,0
1,0,1,0,0,0,0,0,0,0,0,7,0,1,1,0,2,5.0,3.64285714286,3,0
1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,9.0,4.55555555556,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.66666666667,1,0
1,0,1,1,1,0,2,0,0,0,1,3,1,8,0,0,2,10.6666666667,3.78571428571,3,0
4,0,1,1,1,0,0,0,0,0,0,2,0,2,0,0,0,9.0,3.58823529412,2,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,4.0,5.75,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,4.71428571429,1,0
1,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,14.0,5.07142857143,1,0
0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,5.5,5.1,2,0
2,0,1,1,2,0,0,2,0,0,0,6,0,2,0,0,0,25.0,4.5652173913,1,0
4,1,0,2,0,0,2,1,0,0,0,9,3,3,0,0,2,8.5,3.21428571429,4,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,5.0,2.88888888889,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,7.0,5.33333333333,1,0
0,0,2,0,1,0,1,0,0,0,0,1,2,2,0,0,0,8.5,3.6,2,0
4,0,1,1,0,0,1,1,0,0,0,5,0,2,0,0,0,8.66666666667,4.63636363636,3,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0,4.16666666667,2,0
3,0,2,1,2,0,0,0,0,0,0,5,0,3,0,0,0,22.0,3.80952380952,1,0
2,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,10.0,3.77777777778,2,0
2,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,3,16.0,3.75,1,0
2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,12.0,4.54545454545,1,0
1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,5.5,4.6,2,0
1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,11.0,4.2,1,0
1,0,0,2,0,0,2,0,0,0,0,4,0,1,0,0,1,14.0,4.75,1,0
1,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,4.25,4.21428571429,4,0
2,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,7.0,4.07692307692,2,0
1,0,0,2,0,0,1,0,0,0,0,6,0,0,0,0,0,15.0,4.5,1,0
2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.0,3.2,1,0
1,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,5.0,5.41666666667,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,6.0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,5,7.0,4.5,1,0
2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,7.0,3.33333333333,1,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,5.0,1,0
0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,0,0,17.0,5.5,1,0
3,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,10.0,3.77777777778,2,0
0,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,9.0,3.875,1,0
4,0,1,0,0,0,0,1,0,0,0,5,1,1,0,0,0,13.0,4.33333333333,2,0
0,0,1,2,2,0,2,0,0,0,0,7,0,1,0,0,0,14.0,4.36,2,0
3,0,3,0,0,0,0,0,0,0,1,7,0,2,0,0,1,7.5,3.17857142857,4,0
3,1,3,1,0,0,0,0,0,0,1,2,0,3,0,0,0,10.3333333333,3.71428571429,3,0
0,0,2,1,0,0,1,0,0,0,0,4,1,2,0,0,0,8.0,4.15,3,0
2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9.0,3.125,1,0
0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,6.0,6.25,1,0
1,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,8.0,3.19047619048,3,0
2,1,1,1,0,0,2,3,0,0,0,7,0,3,0,0,0,31.0,4.28571428571,1,0
0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,7.0,5.0,1,0
2,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,17.0,3.3125,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,12.0,4.5,1,0
0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,5.5,4.55555555556,2,0
2,0,0,1,2,0,0,1,0,0,0,7,1,3,0,0,1,10.3333333333,3.62068965517,3,0
1,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,7.0,4.85714285714,1,0
0,0,0,0,0,1,0,0,0,0,0,13,1,1,0,0,2,11.5,3.77272727273,2,0
1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,7.0,3.71428571429,2,0
3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,7.5,3.92307692308,2,0
2,2,1,2,0,1,1,0,0,0,0,7,0,0,0,0,1,22.0,4.8,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,15.0,3.64285714286,1,0
2,0,0,2,0,0,0,0,0,0,1,4,0,0,1,0,0,5.66666666667,4.73333333333,3,0
1,1,0,2,0,0,1,0,0,0,1,3,0,1,0,0,1,23.0,4.45454545455,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,12.0,4.1,1,0
1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,6.0,2.83333333333,1,0
0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,1,4.5,4.66666666667,2,0
1,0,0,2,1,0,0,0,0,0,1,7,0,1,0,0,10,5.25,4.28571428571,4,0
3,0,0,1,1,0,1,0,0,0,0,5,0,1,0,0,0,18.0,4.1875,1,0
2,0,1,1,1,0,0,0,0,0,0,6,0,3,0,0,2,11.0,4.22727272727,2,0
1,2,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,5.25,4.82352941176,4,0
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,3.33333333333,4.125,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,5.33333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3.0,5.25,2,0
0,2,2,1,1,0,0,0,0,0,0,6,0,3,1,0,0,14.5,4.07407407407,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,5.0,4.2,1,0
1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,11.0,4.1,1,0
1,0,1,0,2,0,2,1,0,0,0,9,0,1,0,0,0,26.0,5.0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,4.0,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,10.0,4.1,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,10.0,2.88888888889,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5.0,5.2,1,0
0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,7.0,3.71428571429,1,0
1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,6.0,2.83333333333,1,0
1,0,0,1,0,0,0,0,2,0,0,6,0,0,0,0,1,6.0,4.36363636364,2,0
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,5.5,4.77777777778,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,8.0,1,0
1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.5,4.58333333333,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.0,1,0
1,1,1,0,1,0,0,0,0,0,0,5,0,3,0,0,1,10.0,6.0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.0,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.0,8.25,1,0
0,0,1,0,2,0,0,0,0,0,0,7,0,2,0,0,0,8.33333333333,4.82608695652,3,0
0,1,0,0,2,0,0,0,0,0,0,5,0,1,0,0,1,11.0,3.54545454545,1,0
0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,8.5,4.06666666667,2,0
3,0,1,2,2,0,0,0,0,0,0,5,0,2,0,0,0,10.3333333333,3.71428571429,3,0
1,0,0,0,1,0,0,0,0,0,1,5,0,1,0,0,0,10.0,4.4,1,0
0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,13.0,5.08333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.5,5.77777777778,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,5.33333333333,2,0
4,0,0,1,1,0,2,0,0,0,0,3,0,2,0,0,0,27.0,4.12,1,0
0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,12.0,4.25,1,0
2,0,2,1,0,0,0,0,0,0,0,6,0,1,0,0,1,11.0,4.75,2,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,5.8,1,0
1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,12.0,4.18181818182,1,0
0,0,0,0,1,1,1,0,0,0,0,5,0,0,0,0,0,11.0,4.8,1,0
1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.5,3.55555555556,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,4.66666666667,1,0
0,0,0,0,0,1,0,0,0,0,1,2,0,3,0,0,1,7.5,4.26666666667,2,0
0,0,2,1,1,0,1,0,0,0,0,8,0,2,0,0,0,25.0,4.47826086957,1,0
0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,4.0,4.83333333333,2,0
1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,6.0,4.66666666667,1,0
1,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,17.0,3.64705882353,1,0
1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,7.0,3.5,2,0
1,0,2,1,1,0,1,0,0,0,0,3,1,0,0,0,0,19.0,3.58823529412,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.8,1,0
0,0,1,0,0,0,1,0,0,0,1,1,1,2,0,0,1,6.0,4.2,2,0
2,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,10.0,3.66666666667,3,0
1,2,0,1,1,0,0,0,0,0,0,4,0,1,1,0,0,5.0,3.1875,4,0
1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.5,4.55555555556,2,0
1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4.33333333333,4.7,3,0
0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,11.0,4.45454545455,1,0
3,0,1,1,3,0,0,0,0,0,1,1,0,3,0,0,1,6.5,4.33333333333,4,0
2,1,1,0,1,0,1,0,0,0,0,3,0,6,0,0,0,11.0,3.95,2,0
3,0,0,1,1,0,0,0,0,0,0,1,2,3,0,0,0,4.6,3.88888888889,5,0
3,0,0,0,1,1,0,0,1,0,0,4,0,2,0,0,1,7.33333333333,4.10526315789,3,0
1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,17.0,4.05882352941,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.66666666667,1,0
0,0,0,0,0,0,1,0,0,0,1,1,0,4,0,0,0,13.0,4.16666666667,1,0
3,1,1,2,0,1,0,0,0,0,0,4,0,3,3,0,0,13.5,3.92307692308,2,0
1,0,0,0,0,0,4,0,0,0,0,4,1,0,1,0,2,14.0,4.0,1,0
0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,1,8.5,4.29411764706,2,0
2,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,8.5,3.5625,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.0,3.14285714286,1,0
2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,6.5,3.33333333333,2,0
0,3,1,1,2,0,1,0,0,0,0,3,0,3,1,0,0,12.0,4.66666666667,2,0
3,2,2,1,0,0,0,0,0,0,0,11,0,2,2,0,1,15.5,3.06896551724,2,0
2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6.5,3.90909090909,2,0
1,0,1,0,0,0,1,0,0,0,0,2,1,4,0,0,0,16.0,4.8,1,0
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,5.0,4.8,1,0
2,0,0,3,0,0,0,0,0,0,1,3,0,1,0,0,1,18.0,3.88888888889,1,0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,5.0,3.66666666667,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,2.83333333333,1,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3.6,1,0
1,0,1,0,0,0,1,0,0,0,0,4,1,1,0,0,0,14.0,3.38461538462,1,0
1,0,0,1,0,0,0,0,0,0,1,4,0,3,0,0,0,12.0,5.08333333333,1,0
1,1,0,1,1,0,0,0,0,0,0,6,0,2,0,0,0,18.0,5.16666666667,1,0
2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4.5,3.71428571429,2,0
2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,5.0,4.22222222222,2,0
0,0,0,1,0,1,1,1,0,0,0,4,0,3,0,0,0,15.0,3.85714285714,2,0
2,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,10.5,3.95,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.5,1,0
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,5.0,6.25,1,0
1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,11.0,2.9,1,0
1,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,11.0,5.18181818182,1,0
0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,2,12.0,3.18181818182,1,0
3,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,9.0,3.6875,2,0
1,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,1,9.0,3.5625,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3.5,5.0,2,0
4,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,0,7.66666666667,4.28571428571,3,0
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6.5,3.27272727273,2,0
0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,8.0,4.46666666667,2,0
0,3,0,1,0,0,0,0,0,0,0,5,0,4,0,0,0,26.0,3.96153846154,1,0
1,0,0,1,2,0,0,0,0,0,0,3,0,6,0,0,0,12.5,4.58333333333,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11.0,4.27272727273,1,0
1,0,0,1,1,0,2,0,0,0,0,4,0,1,0,0,2,11.5,3.94736842105,2,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8.0,4.125,1,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,7.5,3.92857142857,2,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
1,0,2,3,0,0,0,0,0,0,0,9,0,1,0,0,1,6.4,3.81481481481,5,0
0,1,0,0,0,0,1,0,0,0,0,5,0,4,0,0,0,8.0,4.85714285714,2,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
2,1,0,1,0,0,0,0,0,0,0,8,0,1,0,0,0,9.5,4.55555555556,2,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
1,2,1,0,0,1,2,0,0,0,1,5,0,4,0,0,0,14.0,4.04,2,0
3,0,1,1,1,0,1,0,0,0,0,6,0,0,0,0,0,11.5,4.85714285714,2,0
0,3,1,0,0,0,0,0,0,0,0,4,0,3,0,0,1,6.0,3.5625,3,0
5,0,0,0,2,0,0,0,0,0,0,9,0,3,0,0,1,7.25,3.52,4,0
2,0,1,0,1,0,1,0,0,0,0,3,0,1,0,0,0,12.0,3.5,2,0
1,0,0,0,0,0,1,1,0,2,0,8,0,2,0,0,1,5.66666666667,4.5,3,0
2,0,0,1,0,0,0,1,0,2,0,8,0,0,0,0,2,4.75,3.4375,4,0
2,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,7.33333333333,4.2,3,0
0,0,0,0,2,0,0,0,0,0,1,3,0,1,0,0,0,14.0,4.42857142857,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,3.0,1,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5.0,3.0,1,0
2,0,1,1,0,0,1,0,0,0,0,2,0,2,0,0,0,24.0,3.69565217391,1,0
1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,1,11.0,5.36363636364,1,0
