% 1. Title: Tweet NLP Database
% 
% 2. Sources:
%      (a) Creator: Y. Kang and Z. Wang
%      (b) Date: Feb, 2016
@RELATION NLP_project

@ATTRIBUTE first_person_pronouns  NUMERIC
@ATTRIBUTE second_person_pronouns  NUMERIC
@ATTRIBUTE third_person_pronouns  NUMERIC
@ATTRIBUTE coordinating_conjunctions  NUMERIC
@ATTRIBUTE past_tense_verbs  NUMERIC
@ATTRIBUTE future_tense_verbs  NUMERIC
@ATTRIBUTE commas  NUMERIC
@ATTRIBUTE colons_and_semicolons  NUMERIC
@ATTRIBUTE dashes  NUMERIC
@ATTRIBUTE parentheses  NUMERIC
@ATTRIBUTE ellipses  NUMERIC
@ATTRIBUTE common_nouns  NUMERIC
@ATTRIBUTE proper_nouns  NUMERIC
@ATTRIBUTE adverbs  NUMERIC
@ATTRIBUTE wh_words  NUMERIC
@ATTRIBUTE modern_slang_acroynms  NUMERIC
@ATTRIBUTE all_upper_case_words  NUMERIC
@ATTRIBUTE avg_sentence_len NUMERIC
@ATTRIBUTE avg_token_len NUMERIC
@ATTRIBUTE n_sentences NUMERIC
@ATTRIBUTE tclass {0, 4}

@DATA 
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5.66666666667,4.71428571429,3,0
0,0,1,1,0,0,0,1,0,0,0,4,0,2,0,0,1,7.0,4.16666666667,2,0
3,0,0,2,2,0,0,0,0,0,0,8,0,0,1,0,0,23.0,4.13043478261,1,0
2,1,1,0,0,0,0,0,0,0,1,2,1,1,1,0,1,7.33333333333,3.4,3,0
1,0,0,0,0,0,1,0,0,0,0,3,0,5,0,0,0,15.0,4.42857142857,1,0
0,1,1,0,1,0,2,0,0,0,0,4,0,0,0,0,0,15.0,4.38461538462,1,0
1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6.0,5.1,2,0
4,0,0,1,2,0,1,0,0,0,0,3,0,3,1,0,0,25.0,3.29166666667,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,8.0,5.0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,6.33333333333,1,0
2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3.5,2.42857142857,2,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6.0,8.0,1,0
3,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,7.5,3.71428571429,2,0
1,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,2,6.5,6.23076923077,2,0
2,0,4,1,0,0,0,0,0,0,0,4,0,6,0,0,4,6.6,3.5,5,0
1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,7.0,3.14285714286,1,0
2,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,10,4.0,4.36363636364,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4.0,5.28571428571,2,0
0,2,2,0,1,0,0,1,0,0,0,6,2,2,0,0,0,28.0,4.22222222222,1,0
1,0,0,1,0,0,2,2,0,0,0,10,3,1,0,0,0,28.0,4.64,1,0
2,0,1,1,0,0,0,0,0,0,0,8,0,3,1,0,5,6.0,4.70833333333,4,0
2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,16.0,4.06666666667,1,0
1,0,2,2,0,0,1,0,0,0,0,7,0,3,0,0,1,21.0,3.8,1,0
1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,9.0,4.375,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,7.75,1,0
4,0,1,0,1,0,0,0,0,0,1,4,0,1,0,0,2,7.0,4.5,3,0
2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,6.0,4.63636363636,2,0
2,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,21.0,3.75,1,0
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5.0,5.2,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.5,3.83333333333,2,0
4,0,1,1,1,0,1,0,0,0,0,8,0,1,0,0,1,17.5,3.0,2,0
4,0,1,2,2,0,2,0,0,0,0,4,1,5,0,0,1,11.0,3.5,3,0
0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,5.5,4.25,2,0
4,0,0,0,0,0,0,0,0,0,1,6,0,2,1,0,2,10.5,3.38095238095,2,0
2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,9.0,3.88888888889,1,0
0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,4,4.5,4.66666666667,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8.0,3.875,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5.0,4.6,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,5.25,1,0
3,0,0,1,0,0,0,0,0,0,0,4,0,3,1,0,2,15.0,3.48275862069,2,0
1,1,2,0,1,0,1,1,0,0,0,4,0,0,0,0,0,20.0,3.5625,1,0
1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,5.5,3.4,2,0
0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,15.0,4.4,1,0
1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,3.85714285714,1,0
0,0,1,1,0,2,0,0,0,0,0,1,3,3,0,0,0,9.66666666667,3.92307692308,3,0
0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,7.5,4.46153846154,2,0
3,0,1,0,2,1,0,0,0,0,0,3,1,3,0,0,0,8.66666666667,4.0,3,0
1,0,1,1,3,0,0,0,0,0,0,3,0,1,0,0,0,17.0,4.17647058824,1,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,5.0,5.2,1,0
1,2,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,11.5,4.22727272727,2,0
4,0,0,1,0,1,0,2,0,0,0,11,1,0,0,0,1,30.0,3.66666666667,1,0
0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,7.0,4.57142857143,1,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9.0,5.33333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9.0,5.44444444444,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,4.0,9.25,1,0
1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,5.0,4.0,2,0
2,0,1,0,1,0,1,2,0,0,0,2,1,3,0,0,0,21.0,3.05882352941,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,7.0,5.0,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.5,3.6,2,0
2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4.0,3.44444444444,3,0
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,8.0,5.125,1,0
4,0,1,0,1,0,0,1,0,0,0,5,1,2,2,0,0,15.0,4.0,2,0
1,0,1,1,2,0,0,0,0,0,0,5,1,2,1,0,1,23.0,4.95454545455,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,4.66666666667,1,0
1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,7.0,4.0,1,0
0,0,0,0,0,0,5,0,0,0,0,3,0,2,0,0,1,9.5,4.0,2,0
1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,13.0,4.15384615385,1,0
2,0,0,1,2,0,1,0,1,0,0,3,2,3,0,0,0,9.0,4.81818181818,3,0
4,0,3,2,1,0,3,0,0,0,0,3,2,6,0,0,1,13.0,3.0303030303,3,0
1,0,1,3,2,0,0,0,0,0,0,2,4,0,0,0,0,8.5,5.1875,2,0
0,0,0,1,0,1,0,0,0,0,0,7,0,3,0,0,1,7.33333333333,4.71428571429,3,0
4,0,2,0,0,1,1,1,0,0,0,1,0,1,1,0,0,8.0,3.15,3,0
1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,8.0,4.875,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,3.8,1,0
1,0,0,0,1,0,1,1,0,0,1,4,3,1,0,0,0,11.5,4.36842105263,2,0
0,3,0,0,0,0,0,0,0,0,0,8,0,1,0,0,2,5.0,4.58823529412,4,0
1,0,1,0,1,0,0,6,1,0,1,7,0,2,0,0,0,13.0,5.5652173913,2,0
2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,12.0,3.54545454545,1,0
2,0,0,0,0,0,0,0,0,0,1,6,0,2,0,0,1,11.5,5.2380952381,2,0
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,6.5,5.27272727273,2,0
4,3,0,0,0,0,1,0,0,0,0,6,0,2,0,0,0,14.5,4.0,2,0
3,0,1,0,2,0,2,1,0,0,0,4,0,2,0,0,0,30.0,3.68,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,8.0,1,0
0,0,0,1,0,0,0,1,0,0,0,5,2,2,0,0,0,11.5,4.95454545455,2,0
0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,6.0,4.75,2,0
0,0,0,2,1,0,0,0,4,0,0,5,0,1,0,0,0,19.0,4.84210526316,1,0
2,0,0,2,2,0,0,0,0,0,1,4,2,0,0,0,1,9.0,3.55555555556,2,0
2,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,0,11.0,6.33333333333,1,0
3,0,0,2,0,0,0,0,0,0,0,5,0,1,0,0,0,18.0,3.52941176471,1,0
0,0,0,2,1,0,0,2,2,2,0,7,3,2,0,0,4,11.3333333333,3.63333333333,3,0
2,1,0,0,0,0,0,2,0,0,0,9,0,0,0,0,2,10.3333333333,3.88461538462,3,0
1,0,1,0,0,0,0,1,0,0,1,4,0,0,1,0,1,4.0,3.78571428571,4,0
4,0,2,0,1,0,0,0,1,0,0,2,0,3,0,0,0,9.5,3.23529411765,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,5.0,1,0
1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,10.0,3.8,1,0
3,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,1,8.0,3.93333333333,2,0
1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,9.0,3.44444444444,1,0
0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,8.0,3.875,1,0
2,0,3,0,2,0,0,0,0,0,1,14,0,5,0,0,11,7.0,3.28125,5,0
3,0,2,0,0,0,1,0,1,0,1,2,0,3,0,0,0,30.0,3.78571428571,1,0
4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,5,7.0,2.92857142857,2,0
2,0,0,2,0,0,0,0,0,0,0,6,0,1,0,0,0,11.0,3.95238095238,2,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6.0,4.33333333333,1,0
2,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,10.5,3.52631578947,2,0
1,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,9.0,3.75,1,0
2,0,3,0,2,0,0,0,0,0,0,14,0,5,0,0,11,7.0,3.25,5,0
1,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,5.5,4.1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.5,1,0
2,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,7.0,3.92307692308,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6.0,4.16666666667,1,0
1,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0,0,11.0,3.6,1,0
1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,6.0,5.25,1,0
3,0,3,1,1,0,0,0,0,0,0,3,0,3,0,0,0,13.5,3.8,2,0
3,0,2,1,0,0,0,0,0,0,0,3,0,3,0,0,0,10.5,3.45,2,0
0,0,0,1,0,0,0,0,0,0,0,6,2,2,0,0,1,6.0,4.6875,3,0
0,0,1,0,0,0,1,0,0,0,0,2,2,2,0,0,0,14.0,3.78571428571,1,0
1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,12.0,4.58333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.0,7.16666666667,1,0
1,1,0,0,2,0,0,0,0,0,0,3,0,1,1,0,1,6.0,4.45454545455,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,9.0,3.44444444444,1,0
1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,9.0,6.88888888889,1,0
3,0,2,0,1,0,1,1,0,0,0,7,0,2,0,0,4,24.0,3.13043478261,1,0
3,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,18.0,3.625,1,0
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,9.0,3.875,1,0
0,0,0,1,2,0,2,0,0,0,0,8,0,1,0,0,0,24.0,4.70833333333,1,0
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,4,5.0,4.8,1,0
1,0,0,1,0,0,0,0,0,0,1,4,0,0,1,0,1,14.0,4.35714285714,1,0
1,0,0,1,1,0,0,0,1,0,0,8,1,3,1,0,2,9.66666666667,3.92592592593,3,0
1,0,0,1,1,0,1,0,0,0,0,4,0,2,0,0,0,9.0,4.13333333333,2,0
2,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,8.0,4.71428571429,2,0
1,0,0,2,2,0,3,0,0,0,0,7,1,4,0,0,0,9.66666666667,3.91666666667,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.0,1,0
0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,9.0,3.44444444444,1,0
0,0,0,1,0,1,0,1,0,0,0,8,0,3,0,0,1,8.0,4.0,4,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0,1,0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,7.0,4.71428571429,1,0
1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,8.0,3.25,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,9.0,4.0,1,0
1,0,1,1,2,0,0,0,0,0,0,4,0,0,0,0,0,5.33333333333,6.92857142857,3,0
0,0,0,1,0,0,2,0,1,2,0,6,2,1,0,0,10,9.5,4.71428571429,2,0
0,0,0,0,2,0,1,0,2,0,0,5,0,4,0,0,0,12.0,5.28571428571,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,5.6,2,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4.0,4.0,2,0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,8.0,4.75,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,5.42857142857,2,0
0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,7.0,6.4,1,0
3,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,20.0,3.88888888889,1,0
0,0,3,2,2,0,0,0,0,0,1,9,0,1,0,0,3,14.5,3.42857142857,2,0
2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,10.0,4.55555555556,1,0
3,0,1,1,2,0,1,0,0,0,0,2,1,1,0,0,4,10.0,4.11764705882,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3.0,5.33333333333,1,0
1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,7.0,3.85714285714,1,0
2,1,0,1,0,0,0,0,0,0,0,1,4,1,0,0,1,8.0,4.6,2,0
6,0,1,0,1,0,1,1,0,0,0,3,0,3,0,0,3,5.66666666667,3.33333333333,6,0
2,0,0,0,1,0,0,0,0,0,0,1,4,1,0,0,1,8.0,3.5,2,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,1,0
0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,7.0,7.0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,4.88888888889,2,0
1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,12.0,3.25,1,0
2,0,1,1,0,0,0,0,0,0,0,4,0,2,0,0,1,15.0,3.64285714286,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6.0,4.4,1,0
0,0,1,2,0,0,0,0,0,0,2,7,1,2,0,0,4,9.33333333333,4.19230769231,3,0
2,0,0,1,0,0,0,0,0,0,1,3,1,3,1,0,2,6.66666666667,3.42105263158,3,0
2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10.0,4.0,1,0
1,1,2,1,1,0,0,2,0,0,1,2,1,0,0,0,1,19.0,5.05555555556,1,0
1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,1,9.0,4.22222222222,1,0
1,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,19.0,4.33333333333,1,0
0,0,1,0,0,0,0,2,0,0,2,2,0,0,0,0,2,7.0,5.25,2,0
2,0,0,1,1,1,0,0,0,0,0,4,0,0,1,0,0,10.5,3.05,2,0
3,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,15.0,4.0,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,9.0,4.11111111111,2,0
2,0,0,0,0,1,0,4,0,0,0,10,0,2,0,0,0,14.0,5.16,2,0
1,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,6.0,4.09090909091,2,0
0,2,2,2,0,0,0,0,0,0,0,2,0,1,0,0,0,8.5,4.0625,2,0
2,0,0,2,2,0,0,0,0,0,0,7,0,2,0,0,0,12.0,4.22727272727,2,0
4,0,0,0,1,0,2,0,0,0,0,6,0,1,0,0,0,8.0,4.65,3,0
5,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,8.66666666667,4.21739130435,3,0
0,1,1,0,0,0,2,0,0,0,0,4,0,3,2,0,0,20.0,3.88235294118,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6.0,3.33333333333,1,0
1,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,2,9.0,4.12,3,0
0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,11.0,5.11111111111,1,0
2,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,11.0,3.77777777778,1,0
3,1,2,1,0,0,0,0,0,0,0,6,0,1,0,0,0,14.0,3.07407407407,2,0
3,1,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,6.66666666667,3.94117647059,3,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,4.0,1,0
1,0,0,0,2,0,0,0,0,0,1,2,0,2,0,0,1,13.0,3.23076923077,1,0
4,0,0,1,0,0,0,0,0,0,0,6,0,2,0,0,0,23.0,3.73913043478,1,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.66666666667,6.375,3,0
3,0,0,2,1,0,0,0,0,0,0,3,0,1,0,0,0,8.33333333333,3.36363636364,3,0
1,0,1,0,1,0,0,0,0,0,0,8,1,1,0,0,9,5.33333333333,3.92857142857,3,0
0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,13.0,4.25,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,5.0,1,0
3,0,2,1,0,0,0,0,0,0,0,4,0,0,1,0,0,10.0,3.21052631579,2,0
0,0,0,0,0,1,0,0,2,0,0,3,0,3,0,0,0,12.0,3.9,1,0
3,0,1,1,0,0,2,0,0,2,0,7,1,1,0,0,0,8.5,3.75,4,0
3,0,1,2,1,0,2,0,0,0,0,2,0,7,0,0,0,16.5,3.37931034483,2,0
1,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,14.0,4.46153846154,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,3.0,1,0
3,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,1,13.0,3.4,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4.25,2,0
3,0,0,0,2,0,0,0,0,0,0,7,1,1,0,0,0,12.0,3.26086956522,2,0
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,6.66666666667,3.27777777778,3,0
0,3,0,2,0,0,0,0,0,0,0,2,2,2,0,0,1,6.33333333333,4.0625,3,0
3,0,0,1,1,0,1,0,0,0,0,9,1,1,0,0,2,28.0,3.88888888889,1,0
1,0,2,1,0,1,0,4,0,0,0,5,0,2,1,0,1,8.33333333333,5.21739130435,3,0
1,2,0,1,0,0,0,0,0,0,0,5,2,1,0,0,0,13.0,4.04166666667,2,0
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,8.0,3.375,1,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,5.6,1,0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,4.8,1,0
1,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,2,5.5,4.63636363636,2,0
0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,3.0,4.4,2,0
1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,11.0,3.18181818182,1,0
1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,11.0,4.1,1,0
1,0,0,3,1,0,0,0,0,0,2,2,1,2,0,0,3,7.66666666667,4.0,3,0
0,0,0,0,0,0,0,2,0,0,1,8,0,1,1,0,2,7.0,4.89473684211,3,0
0,0,0,2,0,0,0,0,0,0,0,9,1,0,1,0,0,10.5,5.45,2,0
2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.0,3.75,1,0
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,11.0,2.8,1,0
1,0,0,2,0,1,0,1,0,0,0,5,1,4,0,0,0,20.0,4.31578947368,1,0
1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,5.5,4.11111111111,2,0
1,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,7.0,4.75,2,0
1,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,7.0,3.69230769231,2,0
1,0,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,10.0,4.0,1,0
1,0,3,0,1,0,1,0,0,0,0,4,1,0,0,0,0,9.5,4.11764705882,2,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3.8,1,0
2,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,1,9.33333333333,4.36,3,0
0,0,0,1,0,0,2,0,0,0,1,2,0,3,0,0,3,11.5,3.61904761905,2,0
1,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,10.0,4.1,1,0
2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11.0,3.63636363636,1,0
1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4.5,4.375,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,3.33333333333,2,0
0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,5.0,4.25,1,0
1,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,8.66666666667,4.5,3,0
0,2,0,0,0,0,0,0,0,0,0,7,0,2,0,0,2,11.0,4.40909090909,2,0
1,0,0,1,0,0,0,0,0,0,0,5,1,2,0,0,0,9.5,3.70588235294,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,6.0,4.16666666667,1,0
1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,4,4.66666666667,2.81818181818,3,0
1,3,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,5.33333333333,4.26666666667,3,0
5,0,1,0,0,0,0,0,2,0,0,10,0,1,0,0,1,13.0,3.76923076923,2,0
1,1,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,6.5,3.66666666667,2,0
1,0,0,1,0,0,1,0,0,0,0,5,0,1,0,0,0,16.0,3.92857142857,1,0
2,0,1,1,0,0,0,0,0,0,0,4,0,2,0,0,0,20.0,4.21052631579,1,0
0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,6.0,3.6,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.75,1,0
2,1,0,1,0,0,0,1,0,0,0,7,3,0,0,0,0,11.0,4.45,2,0
2,0,0,1,0,1,0,0,0,0,0,6,1,1,0,0,1,8.66666666667,3.78260869565,3,0
0,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,0,5.5,3.0,2,0
0,0,2,1,2,0,0,0,0,0,0,3,0,2,0,0,0,7.0,4.16666666667,2,0
2,0,2,1,3,1,0,0,0,0,0,2,0,1,0,0,0,14.0,3.74074074074,2,0
1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,4.125,2,0
2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,6.0,3.58333333333,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,3.2,1,0
0,0,1,2,0,0,0,0,2,0,1,6,0,0,0,0,1,18.0,4.94117647059,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,4.0,1,0
2,0,3,0,4,0,0,0,0,0,0,7,0,0,0,0,1,13.0,4.0,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.25,1,0
1,1,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,20.0,4.0,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,5.0,4.41666666667,3,0
0,0,0,2,0,0,1,0,1,0,0,11,2,1,0,0,0,25.0,4.86956521739,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,5.5,4.22222222222,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2.75,4.0,4,0
0,1,0,0,1,0,0,0,2,0,0,3,0,0,0,0,2,3.0,4.71428571429,3,0
2,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,8.5,4.92857142857,2,0
0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,7.0,4.42857142857,1,0
2,0,4,1,2,0,0,0,0,0,0,4,0,1,0,0,0,12.0,4.04545454545,2,0
0,0,0,0,1,0,0,2,0,0,1,8,4,2,0,0,1,9.66666666667,4.56,3,0
1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,10.0,3.88888888889,1,0
0,0,1,2,0,0,0,0,0,0,1,4,2,0,0,0,1,19.0,4.61111111111,1,0
1,0,0,0,0,0,0,1,0,0,1,7,0,2,0,0,3,8.0,4.25,2,0
1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.6,1,0
3,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,18.0,3.94444444444,1,0
2,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,8.0,4.92857142857,2,0
0,2,0,0,0,0,0,0,0,0,0,7,0,2,0,0,2,11.0,4.40909090909,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5.0,3.2,1,0
0,1,3,1,1,0,0,0,0,0,0,8,0,0,1,0,1,8.0,3.58620689655,4,0
2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,13.0,4.25,1,0
0,0,1,0,0,2,3,0,0,0,0,2,1,3,1,0,1,21.0,4.52941176471,1,0
1,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,10.0,3.7,1,0
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,4.33333333333,1,0
