% 1. Title: Tweet NLP Database
% 
% 2. Sources:
%      (a) Creator: Y. Kang and Z. Wang
%      (b) Date: Feb, 2016
@RELATION NLP_project

@ATTRIBUTE first_person_pronouns  NUMERIC
@ATTRIBUTE second_person_pronouns  NUMERIC
@ATTRIBUTE third_person_pronouns  NUMERIC
@ATTRIBUTE coordinating_conjunctions  NUMERIC
@ATTRIBUTE past_tense_verbs  NUMERIC
@ATTRIBUTE future_tense_verbs  NUMERIC
@ATTRIBUTE commas  NUMERIC
@ATTRIBUTE colons_and_semicolons  NUMERIC
@ATTRIBUTE dashes  NUMERIC
@ATTRIBUTE parentheses  NUMERIC
@ATTRIBUTE ellipses  NUMERIC
@ATTRIBUTE common_nouns  NUMERIC
@ATTRIBUTE proper_nouns  NUMERIC
@ATTRIBUTE adverbs  NUMERIC
@ATTRIBUTE wh_words  NUMERIC
@ATTRIBUTE modern_slang_acroynms  NUMERIC
@ATTRIBUTE all_upper_case_words  NUMERIC
@ATTRIBUTE avg_sentence_len NUMERIC
@ATTRIBUTE avg_token_len NUMERIC
@ATTRIBUTE n_sentences NUMERIC
@ATTRIBUTE tclass {0, 4}

@DATA 
1,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,23.0,4.15,1,0
1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,13.0,3.54545454545,1,0
0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3.66666666667,5.11111111111,3,0
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,3.11111111111,2,0
1,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,12.0,3.58333333333,1,0
0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,15.0,4.46666666667,1,0
2,0,1,1,0,0,0,0,0,0,0,4,0,2,0,0,0,8.0,4.13636363636,3,0
3,0,2,1,4,0,1,0,0,0,0,4,0,2,0,0,0,13.5,4.08333333333,2,0
0,1,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,10.0,5.5,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,13.0,4.15384615385,1,0
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,6.0,5.33333333333,1,0
3,0,0,1,1,0,1,0,0,0,0,4,0,0,0,0,0,12.0,3.80952380952,2,0
1,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,2,6.66666666667,4.6875,3,0
1,3,0,0,0,0,0,0,0,0,2,7,0,1,1,0,2,7.66666666667,4.45,3,0
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5.0,3.71428571429,2,0
1,1,0,0,2,1,0,0,0,0,0,5,2,2,0,0,1,7.75,3.85714285714,4,0
2,0,0,5,0,0,1,0,0,0,2,8,1,0,1,0,1,16.0,3.41935483871,2,0
0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,7.5,4.69230769231,2,0
1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,5.125,1,0
2,0,0,1,0,0,1,0,0,0,0,3,0,2,0,0,1,13.0,3.75,1,0
1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,13.0,4.92307692308,1,0
1,1,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,6.0,4.09090909091,2,0
0,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,1,14.0,2.84615384615,1,0
2,0,1,1,1,1,1,0,0,0,0,1,0,1,2,0,0,19.0,3.83333333333,1,0
1,1,0,1,0,2,0,0,0,0,1,2,0,1,1,0,9,20.0,3.9,1,0
1,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,16.0,3.375,1,0
0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,6.0,4.83333333333,1,0
1,0,1,0,0,1,2,0,0,0,0,5,0,4,0,0,1,10.0,4.23076923077,3,0
1,0,0,1,0,0,1,0,0,0,0,4,2,1,0,0,0,7.5,4.30769230769,2,0
2,1,0,0,2,0,0,0,0,0,0,5,3,0,0,0,0,18.0,5.16666666667,1,0
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,7.0,5.16666666667,1,0
0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,12.0,4.27272727273,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,5.33333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,5.0,3.8,1,0
2,1,0,2,0,0,0,0,0,0,0,6,0,2,1,0,1,11.0,3.95,2,0
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,5.25,1,0
1,0,0,0,1,0,0,1,0,0,0,6,0,2,0,0,2,6.5,4.76923076923,2,0
0,0,0,0,0,0,2,1,0,0,0,10,0,1,0,0,0,10.0,4.46666666667,2,0
0,1,0,0,2,0,1,0,0,0,0,4,0,1,0,0,0,10.0,4.4375,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.33333333333,1,0
1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9.0,4.14285714286,1,0
1,0,0,1,1,0,0,0,0,0,0,5,0,3,0,0,0,20.0,4.3,1,0
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5.0,4.6,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.2,1,0
1,1,0,1,0,0,0,0,0,0,1,6,0,1,0,0,1,7.5,4.46666666667,2,0
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,7.0,3.28571428571,1,0
2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,7.0,3.77777777778,3,0
1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5.0,4.4,1,0
2,0,1,0,2,0,0,0,0,0,0,4,1,0,0,0,1,10.5,4.5,2,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,5.0,1,0
1,2,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,9.0,4.06666666667,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,10.0,3.44444444444,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,4.5,4.125,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,5.875,4,0
0,0,0,0,1,0,0,1,0,0,0,9,1,2,0,0,0,11.5,4.14285714286,2,0
0,1,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0,7.0,4.0,2,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5.0,5.4,1,0
2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,9.0,4.0,1,0
3,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,10.5,3.47368421053,2,0
2,0,3,1,0,0,1,2,0,0,0,4,3,0,0,0,1,14.0,4.5,2,0
2,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,13.0,3.53846153846,1,0
2,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,16.0,3.6,1,0
0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1,4.5,5.11111111111,2,0
1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,13.0,5.23076923077,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,8.33333333333,1,0
2,0,3,0,0,0,0,0,0,0,1,7,0,1,0,0,1,6.0,5.04761904762,4,0
0,5,0,1,2,0,0,0,0,0,0,5,0,3,0,0,0,13.0,4.28,2,0
1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12.0,4.5,1,0
1,0,1,0,1,0,1,0,1,0,0,7,0,2,0,0,0,6.75,3.5,4,0
2,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,6.0,5.36363636364,2,0
1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,11.0,3.11111111111,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,5.16666666667,1,0
2,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,20.0,5.0,1,0
1,0,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,12.0,4.4,1,0
2,0,0,1,0,0,0,0,0,0,1,13,0,1,0,0,1,7.5,4.0,4,0
3,2,0,1,0,0,1,0,0,0,0,5,0,2,0,0,0,13.5,4.125,2,0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,4.0,5.75,1,0
0,0,0,1,1,1,2,0,0,0,1,11,0,1,0,0,1,12.5,4.61904761905,2,0
1,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,1,8.5,5.5,2,0
2,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,7.0,4.30769230769,2,0
2,0,1,1,2,0,0,0,0,0,1,4,1,1,0,0,0,19.0,4.57894736842,1,0
3,0,0,1,2,0,0,0,0,0,0,6,0,1,0,0,0,26.0,4.04,1,0
0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,1,10.0,3.8,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3.75,4.58333333333,4,0
1,0,0,2,0,0,0,1,0,0,1,2,0,1,0,0,1,16.0,3.1875,1,0
0,0,1,0,1,0,0,0,0,0,2,3,0,0,0,0,1,9.0,4.77777777778,1,0
0,0,0,1,0,1,1,0,0,0,0,7,0,3,0,0,0,22.0,3.65,1,0
0,0,0,1,0,0,1,0,3,0,0,4,0,0,0,0,2,17.0,3.86666666667,1,0
1,0,2,2,0,0,0,0,0,0,0,4,0,3,0,0,0,11.5,4.40909090909,2,0
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,5.2,1,0
0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,4.33333333333,4.36363636364,3,0
2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.5,4.14285714286,2,0
1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,3.66666666667,3.25,3,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,4.0,4.125,2,0
1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5.0,4.44444444444,2,0
2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,10.0,3.6,1,0
3,1,2,1,0,0,0,0,0,0,0,6,0,1,1,0,1,9.33333333333,4.0,3,0
1,0,3,1,1,0,1,0,0,0,0,7,1,1,0,0,1,14.5,3.92857142857,2,0
0,0,0,0,1,0,0,0,0,0,0,6,0,3,0,0,0,6.33333333333,4.9375,3,0
2,3,1,1,1,0,1,2,1,2,0,4,0,0,0,0,0,20.0,3.29411764706,1,0
0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,0,0,16.0,4.35714285714,1,0
1,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,9.5,3.05882352941,2,0
1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,9.0,4.88888888889,1,0
0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,6.0,5.5,1,0
1,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,8.0,2.83333333333,1,0
2,0,1,1,3,2,0,0,0,0,1,6,0,4,0,0,2,26.0,3.53846153846,1,0
3,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,13.5,3.75,2,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,14.0,4.30769230769,1,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,10.0,4.2,1,0
3,0,0,2,2,0,0,0,0,0,0,7,0,0,1,0,5,11.5,3.61904761905,2,0
2,0,0,0,1,0,0,2,0,0,0,7,0,1,0,0,0,11.5,5.1,2,0
0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,12.0,4.18181818182,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4.0,3.625,2,0
1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4.0,4.57142857143,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11.0,4.18181818182,1,0
2,0,0,1,0,0,0,0,0,0,0,7,0,3,0,0,0,8.33333333333,4.18181818182,3,0
2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,16.0,4.125,1,0
0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,10.0,4.44444444444,1,0
2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,10.0,3.2,1,0
1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,13.0,3.25,1,0
0,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,0,12.0,4.66666666667,1,0
2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,10.0,3.55555555556,1,0
1,0,0,0,1,0,0,0,0,0,0,5,2,2,0,0,0,4.0,5.0,7,0
2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,10.0,4.7,1,0
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,4.2,2,0
1,0,0,0,1,0,0,0,2,0,0,5,0,3,0,0,1,4.0,4.53846153846,4,0
3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,12.0,3.0,1,0
1,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,8.5,4.13333333333,2,0
1,1,0,0,0,0,0,0,0,0,1,4,0,0,1,0,4,4.0,4.54545454545,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9.0,5.71428571429,1,0
2,0,3,0,0,0,0,0,0,0,1,6,0,1,0,0,1,8.33333333333,4.20833333333,3,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,3.28571428571,1,0
3,0,1,1,1,0,0,0,0,0,0,5,0,1,0,0,0,11.5,3.2380952381,2,0
1,0,1,0,0,0,0,0,0,0,0,6,1,2,0,0,0,10.0,5.44444444444,2,0
1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,22.0,4.52380952381,1,0
1,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,4.66666666667,4.81818181818,3,0
2,0,2,2,0,0,1,0,0,0,0,8,0,1,0,0,1,6.75,3.69565217391,4,0
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,8.0,2.875,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2.0,4.33333333333,2,0
1,0,2,0,2,0,0,0,0,0,0,5,0,5,0,0,0,8.33333333333,4.86363636364,3,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
1,0,2,0,0,0,0,0,0,2,0,4,0,2,0,0,0,25.0,4.42857142857,1,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,7.0,1,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8.0,5.46666666667,2,0
0,0,2,0,2,0,0,0,0,0,0,3,1,0,0,0,0,7.0,4.25,2,0
0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,8.0,4.125,1,0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5.0,6.0,1,0
2,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,0,17.0,3.41176470588,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.5,1,0
1,0,0,1,0,0,0,0,0,0,0,6,1,5,0,0,1,14.0,3.85185185185,2,0
2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10.0,3.4,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.5,1,0
1,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,2,9.5,5.61111111111,2,0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,3.0,8.66666666667,1,0
1,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5.5,4.0,2,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6.0,4.0,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,7.0,4.57142857143,1,0
0,0,0,0,0,0,1,2,0,0,0,4,1,1,0,0,0,10.0,5.13333333333,2,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,3.6,1,0
0,0,2,0,0,0,0,0,0,0,0,6,0,2,1,0,2,13.0,3.88461538462,2,0
1,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,1,15.0,3.46666666667,1,0
1,0,0,0,2,0,0,0,0,0,0,7,0,3,0,0,3,6.25,3.64,4,0
2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,3.83333333333,4.5,6,0
2,2,0,1,1,0,0,0,0,0,0,4,0,3,1,0,1,7.66666666667,3.61904761905,3,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,5.25,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.0,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,4.71428571429,1,0
3,0,0,1,0,0,1,4,0,0,0,9,0,2,0,0,0,10.3333333333,4.39285714286,3,0
1,0,0,1,1,0,1,0,0,0,0,3,1,0,0,0,0,23.0,3.66666666667,1,0
2,0,1,0,0,0,0,2,0,0,0,7,0,2,0,0,0,23.0,3.57142857143,1,0
0,0,0,1,0,1,0,0,0,0,1,4,1,0,0,0,1,16.0,3.6875,1,0
0,0,1,2,0,0,0,0,0,0,0,5,0,1,0,0,0,12.0,5.75,1,0
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,6.0,3.4,1,0
1,0,1,1,0,0,0,0,0,0,0,5,0,1,0,0,0,10.5,3.8,2,0
1,1,3,1,1,0,0,0,1,0,0,10,1,1,1,0,25,4.57142857143,3.67857142857,7,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.0,5.5,1,0
1,0,2,0,0,0,1,1,0,0,1,3,0,1,0,0,0,15.0,5.28571428571,1,0
3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,8.0,4.42857142857,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,7.0,5.85714285714,1,0
2,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,7.0,4.26315789474,3,0
2,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,9.0,5.25,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,8.0,2,0
1,1,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,12.0,5.27272727273,1,0
0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,9.0,5.5,1,0
2,0,1,1,0,1,0,0,0,0,0,5,0,0,0,0,0,15.0,3.2,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3.5,4.33333333333,2,0
1,0,0,2,0,1,2,0,0,0,0,3,2,0,0,0,1,21.0,3.73684210526,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,2.71428571429,1,0
1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,8.0,4.13333333333,2,0
1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,4.66666666667,4.08333333333,3,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,4.14285714286,1,0
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,9.0,3.25,1,0
1,0,0,2,1,0,0,2,0,0,0,7,0,3,0,0,0,13.0,4.76,2,0
3,0,1,0,0,0,0,0,0,0,1,9,0,1,0,0,1,7.0,4.1,3,0
0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,1,5.5,6.09090909091,2,0
1,2,1,1,1,0,3,0,0,0,0,7,2,3,0,0,0,15.0,4.15384615385,2,0
1,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,0,8.0,4.2380952381,3,0
1,2,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,6.0,4.28571428571,3,0
2,0,0,1,2,0,1,0,0,0,0,6,1,2,0,0,1,20.0,3.88888888889,1,0
3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,12.0,3.63636363636,1,0
1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,4.0,5.75,2,0
1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,8.0,3.875,1,0
0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0,2,5.5,4.27272727273,2,0
0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,9.0,5.44444444444,1,0
2,0,2,2,1,0,1,0,0,0,1,4,1,2,1,0,0,22.0,4.28571428571,1,0
2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,8.0,4.0,1,0
2,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,6.0,2.81818181818,2,0
3,0,0,0,0,1,0,0,0,0,0,10,0,3,0,0,0,14.5,3.75,2,0
2,0,0,0,1,1,0,0,0,0,0,8,1,1,1,0,0,7.5,3.92592592593,4,0
0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,5.0,3.6,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.4,1,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7.0,5.0,1,0
1,0,1,2,0,0,0,0,1,0,0,5,0,3,1,0,1,12.0,4.04761904762,2,0
1,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,19.0,4.55555555556,1,0
0,0,1,3,0,0,0,0,0,0,1,8,0,0,0,0,1,22.0,3.95238095238,1,0
1,1,0,2,0,0,1,0,0,0,0,3,0,1,0,0,0,14.0,4.23076923077,1,0
2,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,15.0,3.35714285714,1,0
4,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,23.0,3.77272727273,1,0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,3.2,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6.0,4.66666666667,1,0
2,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,6.0,3.83333333333,1,0
1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,7.0,3.28571428571,1,0
2,0,1,0,1,0,0,0,0,0,2,3,1,2,0,0,1,11.5,4.52173913043,2,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,4.5,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11.0,4.2,1,0
2,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,11.0,2.8,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,10.0,4.7,1,0
2,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,12.0,3.66666666667,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,5.75,1,0
0,0,2,1,0,0,1,0,1,0,0,7,2,1,0,0,1,7.75,3.57692307692,4,0
6,2,0,1,0,0,0,1,0,0,0,8,0,2,0,0,0,30.0,3.68965517241,1,0
1,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,7.0,4.78571428571,2,0
0,0,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,12.0,4.0,1,0
2,0,0,1,1,0,0,0,0,0,0,5,1,2,1,0,2,19.0,4.47368421053,1,0
3,0,0,0,1,0,0,0,0,0,0,3,1,4,0,0,0,20.0,3.68421052632,1,0
1,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,10.0,3.88888888889,1,0
1,0,0,1,0,0,1,0,0,0,0,7,0,2,0,0,0,6.75,4.04545454545,4,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,5.0,7.8,1,0
1,0,3,0,0,0,0,0,0,0,0,4,1,3,1,0,0,25.0,4.36,1,0
0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,7.0,4.85714285714,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,4.4,1,0
0,1,3,1,2,0,0,0,0,0,0,3,1,0,0,0,0,10.5,4.36842105263,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,4.16666666667,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.0,1,0
1,0,1,3,2,0,0,0,0,0,0,10,0,2,0,0,5,12.5,4.5,2,0
2,0,0,0,0,0,1,0,0,0,0,10,0,1,0,0,0,10.5,3.31578947368,2,0
3,0,1,0,1,0,1,0,0,0,0,5,0,0,1,0,0,8.0,3.78571428571,2,0
0,0,0,0,1,0,0,0,0,0,0,4,1,4,0,0,0,5.33333333333,5.92857142857,3,0
1,0,3,1,2,0,0,0,0,0,0,7,0,1,0,0,1,9.66666666667,3.88461538462,3,0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,3.0,6.0,1,0
1,0,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,8.5,2.93333333333,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,2.83333333333,1,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.5,1,0
1,0,2,1,1,0,0,0,0,0,0,3,1,2,0,0,0,18.0,3.82352941176,1,0
5,0,0,1,0,0,0,2,0,0,0,5,0,0,0,0,0,26.0,3.92307692308,1,0
3,0,2,1,2,0,1,0,1,0,0,3,1,2,1,0,0,9.33333333333,4.2,3,0
0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,8.0,5.5,1,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,4.33333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4.0,3.25,1,0
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,7.0,4.08333333333,2,0
2,0,1,0,1,0,0,4,0,0,0,11,0,1,0,0,1,7.0,4.57692307692,5,0
2,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,19.0,4.55555555556,1,0
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.2,1,0
0,2,0,1,0,0,0,0,0,0,0,4,0,1,0,0,2,8.5,4.0,2,0
0,0,1,0,1,0,0,0,0,0,0,8,0,4,0,0,6,7.66666666667,4.54545454545,3,0
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,5.25,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,5.6,1,0
1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,4.0,4.625,2,0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,12.0,3.75,1,0
4,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2,13.0,3.38461538462,2,0
3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3.66666666667,3.27272727273,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,9.0,2.625,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,3.6,1,0
0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,2,4.5,5.11111111111,2,0
1,0,1,0,0,0,0,0,0,0,0,6,0,2,0,0,1,10.5,3.68421052632,2,0
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,9.0,3.22222222222,1,0
