% 1. Title: Tweet NLP Database
% 
% 2. Sources:
%      (a) Creator: Y. Kang and Z. Wang
%      (b) Date: Feb, 2016
@RELATION NLP_project

@ATTRIBUTE first_person_pronouns  NUMERIC
@ATTRIBUTE second_person_pronouns  NUMERIC
@ATTRIBUTE third_person_pronouns  NUMERIC
@ATTRIBUTE coordinating_conjunctions  NUMERIC
@ATTRIBUTE past_tense_verbs  NUMERIC
@ATTRIBUTE future_tense_verbs  NUMERIC
@ATTRIBUTE commas  NUMERIC
@ATTRIBUTE colons_and_semicolons  NUMERIC
@ATTRIBUTE dashes  NUMERIC
@ATTRIBUTE parentheses  NUMERIC
@ATTRIBUTE ellipses  NUMERIC
@ATTRIBUTE common_nouns  NUMERIC
@ATTRIBUTE proper_nouns  NUMERIC
@ATTRIBUTE adverbs  NUMERIC
@ATTRIBUTE wh_words  NUMERIC
@ATTRIBUTE modern_slang_acroynms  NUMERIC
@ATTRIBUTE all_upper_case_words  NUMERIC
@ATTRIBUTE avg_sentence_len NUMERIC
@ATTRIBUTE avg_token_len NUMERIC
@ATTRIBUTE n_sentences NUMERIC
@ATTRIBUTE tclass {0, 4}

@DATA 
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3.0,3.0,1,0
1,0,0,0,0,0,2,0,0,0,0,5,0,2,0,0,0,9.0,4.28571428571,2,0
3,0,0,0,0,0,1,0,0,0,0,6,0,2,1,0,1,8.33333333333,4.13043478261,3,0
1,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,4,5.5,3.90909090909,2,0
1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,7.0,4.42857142857,1,0
3,1,1,0,3,0,0,0,0,0,0,3,1,1,0,0,1,11.5,3.85714285714,2,0
1,0,2,1,0,0,0,0,0,0,2,2,0,1,0,0,0,12.0,4.0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,4.0,1,0
1,0,1,1,0,0,0,0,0,0,0,2,1,2,0,0,1,14.0,4.14285714286,1,0
2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,12.0,4.75,1,0
0,0,2,0,1,0,0,0,0,0,0,2,0,0,1,0,1,7.0,4.42857142857,1,0
2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,7.0,4.30769230769,2,0
0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,7.0,4.33333333333,1,0
1,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,19.0,5.38888888889,1,0
0,0,2,0,0,0,0,0,0,0,0,3,1,2,0,0,1,6.66666666667,4.35294117647,3,0
1,1,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,11.0,4.3,1,0
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3.0,4.66666666667,1,0
2,0,0,1,0,0,1,0,0,0,0,4,0,1,0,0,0,12.0,3.90909090909,1,0
1,1,2,1,2,0,0,0,0,0,0,5,0,0,0,0,0,12.5,3.29166666667,2,0
0,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,1,9.0,4.25,1,0
0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3.5,4.5,2,0
3,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4.66666666667,3.72727272727,3,0
0,0,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,7.66666666667,5.2,3,0
3,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,1,13.5,3.72,2,0
1,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,1,11.0,5.4,1,0
0,0,0,0,0,0,0,0,1,0,1,8,0,1,0,0,1,9.33333333333,3.69230769231,3,0
2,2,1,0,0,0,0,0,0,0,0,4,0,2,1,0,0,16.0,3.9375,1,0
1,0,2,1,0,0,1,0,0,0,0,3,0,1,0,0,0,16.0,4.4,1,0
2,0,0,0,0,0,3,0,0,0,0,2,0,4,0,0,0,10.5,4.0625,2,0
0,0,1,0,2,0,0,1,0,0,0,5,0,1,0,0,2,5.66666666667,4.28571428571,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.0,2.83333333333,1,0
2,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,6.5,4.08333333333,2,0
1,0,1,1,0,0,0,0,0,0,1,3,0,1,0,0,1,9.0,4.23529411765,2,0
0,0,1,1,1,0,0,0,1,0,0,6,3,3,0,0,3,8.33333333333,3.91666666667,3,0
2,0,1,1,0,0,1,0,0,0,0,5,0,2,0,0,0,20.0,3.36842105263,1,0
1,0,1,1,0,0,1,0,0,0,1,8,1,2,0,0,0,22.0,5.47619047619,1,0
1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,4.0,3.71428571429,2,0
3,0,0,2,0,0,0,0,0,0,0,5,0,1,0,0,0,17.0,4.125,1,0
3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,8.33333333333,3.73684210526,3,0
1,0,0,0,1,0,0,0,0,0,1,5,1,2,0,0,2,8.0,4.33333333333,2,0
1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,6.0,3.09090909091,2,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.5,4.25,2,0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3.2,1,0
0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,8.0,5.0,1,0
2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.0,4.18181818182,2,0
0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,8.0,3.71428571429,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4.0,4.83333333333,2,0
2,1,0,1,0,0,0,0,0,2,1,2,1,1,1,0,2,6.66666666667,3.11111111111,3,0
0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,10.0,4.05263157895,2,0
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4.0,5.75,1,0
1,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,4.25,1,0
1,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,11.0,3.55,2,0
3,1,0,0,0,0,0,1,0,0,1,8,2,3,0,0,1,8.66666666667,4.54166666667,3,0
0,0,1,1,0,0,0,0,0,0,1,3,2,1,0,0,1,8.0,4.2,2,0
1,1,2,1,2,1,0,1,0,0,0,10,0,2,1,0,3,7.25,3.88888888889,4,0
2,0,0,1,1,0,0,0,1,0,0,2,0,3,0,0,0,16.0,5.86666666667,1,0
2,0,0,1,0,0,0,0,0,0,1,7,0,2,0,0,2,12.0,3.83333333333,2,0
1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,4.66666666667,4.27272727273,3,0
0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,7.0,5.0,1,0
0,0,2,1,1,1,0,1,3,0,0,5,0,2,0,0,0,9.0,4.375,2,0
0,0,0,1,0,0,0,0,0,0,0,7,0,3,0,0,0,9.5,5.33333333333,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.0,3.33333333333,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.0,3.6,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,7.0,3.85714285714,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,6.0,4.2,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,5.0,1,0
1,1,1,1,1,0,1,0,0,0,1,12,0,0,0,0,1,8.0,3.81818181818,3,0
0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,6.0,4.72727272727,2,0
1,1,1,0,0,0,1,0,0,0,0,9,0,2,0,0,1,12.0,4.52380952381,2,0
3,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,18.0,3.5,1,0
0,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,1,3.66666666667,5.11111111111,3,0
1,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,12.0,4.81818181818,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.0,4.0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.5,1,0
0,0,0,1,1,0,0,0,0,0,0,4,2,5,0,0,0,8.33333333333,4.13636363636,3,0
0,0,1,0,1,0,1,0,0,0,0,5,0,0,1,0,0,16.0,3.06666666667,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.66666666667,1,0
2,0,0,0,0,0,1,0,0,0,0,3,1,1,1,0,1,5.66666666667,4.21428571429,3,0
1,0,0,1,2,0,0,0,0,0,0,11,2,3,0,0,3,10.3333333333,3.44827586207,3,0
1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,10.0,4.0,1,0
1,1,0,0,1,0,1,0,0,0,1,10,0,1,0,0,2,7.25,4.25,4,0
1,0,0,0,1,0,0,1,0,0,1,6,1,2,0,0,3,9.0,4.1875,2,0
0,0,0,1,1,0,1,0,0,0,0,6,0,0,0,0,0,14.0,4.91666666667,1,0
1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,8.0,3.57142857143,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,5.0,3.875,2,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5.0,4.2,1,0
3,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,26.0,4.03846153846,1,0
0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,11.0,4.18181818182,1,0
2,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,1,12.0,3.83333333333,1,0
1,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,1,10.0,4.73684210526,2,0
2,0,1,2,0,0,1,1,0,0,0,5,0,4,2,0,0,15.5,3.89285714286,2,0
2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9.0,4.0,1,0
0,0,0,0,1,0,0,0,0,0,0,3,2,1,1,0,0,7.0,4.0,2,0
0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,0,1,7.5,4.23076923077,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,5.0,4.22222222222,2,0
3,0,1,0,1,0,0,1,0,0,1,13,0,1,0,0,3,11.3333333333,3.15151515152,3,0
2,0,0,0,1,0,0,0,0,0,0,2,2,1,1,0,1,18.0,3.17647058824,1,0
1,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,12.0,4.18181818182,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,5.57142857143,1,0
0,0,0,0,1,0,0,2,1,0,0,6,1,2,0,0,3,10.0,4.86666666667,2,0
0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,13.0,4.61538461538,1,0
1,0,1,0,1,0,1,1,0,2,0,5,3,2,0,0,0,13.0,4.0,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.5,3.6,2,0
0,0,0,1,1,0,0,0,0,0,0,12,0,2,0,0,0,11.5,4.40909090909,2,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,7.0,4.57142857143,1,0
1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10.0,3.8,1,0
1,0,0,0,0,0,0,0,0,0,1,5,0,2,0,0,0,8.0,4.66666666667,2,0
1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5.0,4.75,2,0
1,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,1,12.0,4.09090909091,1,0
1,2,0,0,1,0,0,0,0,0,0,11,0,1,0,0,1,8.66666666667,4.24,3,0
1,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,10.0,3.88888888889,1,0
2,0,0,0,2,0,0,0,0,0,0,5,0,2,0,0,1,5.5,4.61111111111,4,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,3.33333333333,1,0
3,1,1,0,1,0,2,0,0,0,1,7,0,3,0,0,1,10.0,3.92592592593,3,0
0,2,0,1,1,0,1,0,0,0,1,7,2,3,1,0,1,7.5,4.15384615385,4,0
1,2,0,0,1,0,0,0,0,0,1,7,0,2,0,0,1,5.75,4.55555555556,4,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,3.5,1,0
0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,13.0,4.76923076923,1,0
3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,16.0,3.46666666667,1,0
0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,3.0,5.5,2,0
0,0,2,0,0,0,0,0,0,0,0,5,1,4,1,0,2,5.6,4.44,5,0
3,0,0,2,3,0,0,0,0,0,0,7,0,0,0,0,3,6.5,3.73913043478,4,0
3,0,1,1,2,0,1,1,0,0,1,5,0,1,0,0,1,27.0,4.52,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,3.0,1,0
0,0,0,1,1,0,1,0,0,0,0,6,2,1,0,0,1,10.5,4.94444444444,2,0
1,0,0,2,0,0,0,0,0,0,0,4,0,3,0,0,1,11.0,3.95238095238,2,0
5,0,1,0,2,0,0,1,0,0,0,2,0,2,0,0,0,21.0,3.21052631579,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10.0,4.3,1,0
3,1,2,1,3,0,1,0,0,0,0,6,1,3,1,0,2,10.3333333333,3.51724137931,3,0
2,0,0,1,0,0,1,3,0,0,0,12,2,0,0,0,0,15.0,4.76,2,0
3,1,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,12.0,4.0,2,0
2,0,0,0,0,0,1,0,0,0,1,4,1,2,0,0,0,17.0,4.75,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,3.83333333333,1,0
3,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,20.0,3.7,1,0
2,1,0,1,0,0,0,1,0,2,0,3,0,2,1,0,2,10.5,3.52380952381,2,0
1,0,0,1,1,0,0,0,0,0,1,8,0,3,0,0,4,9.33333333333,3.5,3,0
2,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,5.0,4.66666666667,2,0
2,0,0,0,1,0,1,1,1,2,1,4,0,1,0,0,0,5.33333333333,5.72727272727,3,0
2,0,2,0,2,0,0,0,1,0,0,9,0,2,0,0,2,6.2,4.0,5,0
2,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,20.0,3.36842105263,1,0
0,1,1,0,0,0,0,0,0,0,1,3,0,1,0,0,1,13.0,5.0,1,0
4,0,0,1,1,0,1,0,0,0,0,2,0,3,0,0,0,18.0,3.11764705882,1,0
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.5,1,0
1,0,1,1,3,0,0,0,0,0,0,5,0,1,0,0,0,8.0,4.19047619048,3,0
0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,9.0,3.66666666667,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,11.0,3.54545454545,1,0
3,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,20.0,4.05,1,0
0,0,1,2,0,0,1,0,0,0,0,6,3,1,0,0,0,9.66666666667,4.28,3,0
1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,10.0,3.88888888889,1,0
6,0,2,1,0,0,0,0,0,0,0,4,0,3,0,0,2,7.0,3.43333333333,5,0
4,0,1,1,3,0,0,0,0,0,1,3,0,5,0,0,2,7.25,4.23076923077,4,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.75,1,0
1,2,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,14.0,3.71428571429,1,0
0,0,1,0,0,0,0,0,0,0,1,5,0,2,0,0,0,5.66666666667,5.0,3,0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4.0,6.0,1,0
3,0,1,1,0,0,0,0,0,0,1,4,0,1,0,0,1,6.66666666667,4.27777777778,3,0
1,0,0,1,0,0,2,0,0,0,0,6,0,1,0,0,1,15.0,4.93333333333,1,0
2,0,1,0,2,0,0,0,0,0,1,1,1,1,0,0,2,6.5,4.0,2,0
2,0,2,1,0,0,1,0,0,0,0,3,0,0,0,0,0,9.66666666667,4.23076923077,3,0
1,0,0,1,0,0,0,0,0,0,1,5,0,3,1,0,1,9.0,3.44444444444,2,0
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,13.0,5.30769230769,1,0
3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,18.0,2.94444444444,1,0
1,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,7.5,4.21428571429,2,0
2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,10.0,4.33333333333,1,0
2,0,2,1,0,0,0,1,0,0,1,3,1,0,0,0,2,29.0,3.89285714286,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,3.0,9.0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6.0,3.16666666667,1,0
0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,10.0,3.5,1,0
1,0,0,1,0,0,1,0,0,0,0,4,0,2,0,0,0,11.0,4.10526315789,2,0
2,0,3,0,2,0,0,4,0,0,0,4,1,0,0,0,0,10.6666666667,4.12,3,0
3,1,0,2,0,0,2,0,0,0,0,7,0,0,0,0,0,10.3333333333,4.0,3,0
2,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,8.5,5.2,2,0
1,0,1,0,1,0,0,0,0,0,0,8,0,2,0,0,0,22.0,3.90909090909,1,0
1,0,0,0,0,1,0,0,0,0,1,6,0,1,0,0,1,10.5,3.57142857143,2,0
2,0,0,0,2,0,0,0,2,0,0,7,0,1,0,0,0,20.0,3.7,1,0
1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,1,5.5,3.54545454545,2,0
0,0,1,0,1,0,0,0,0,0,2,5,0,2,0,0,1,10.0,4.0,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,13.0,3.84615384615,1,0
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,5.0,1,0
0,0,0,0,2,0,1,0,0,0,0,2,0,3,0,0,0,13.0,3.58333333333,1,0
1,1,1,0,0,0,0,1,4,0,1,6,0,3,0,0,5,9.0,4.26923076923,3,0
3,2,0,0,2,0,1,0,0,0,0,2,1,3,0,0,0,11.5,3.95238095238,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,9.0,5.0,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,4.28571428571,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,4.5,3.14285714286,2,0
2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10.0,4.77777777778,1,0
2,1,0,2,0,0,1,0,0,0,0,5,0,1,0,0,0,14.0,3.69230769231,2,0
0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,8.0,3.5,1,0
0,1,0,0,1,0,0,0,0,0,0,3,5,1,0,0,0,6.33333333333,3.82352941176,3,0
3,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,1,11.3333333333,3.29032258065,3,0
0,0,1,0,1,0,0,0,0,0,0,4,0,1,1,0,0,17.0,3.94117647059,1,0
2,0,0,0,3,0,0,4,0,0,0,9,1,1,0,0,3,9.0,4.92,3,0
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,3.375,1,0
3,0,1,1,0,0,2,0,0,0,0,12,0,1,0,0,2,8.0,3.64285714286,4,0
1,0,1,1,0,0,1,0,0,0,0,5,1,2,0,0,0,7.33333333333,3.5,3,0
0,0,0,1,1,0,1,0,0,0,0,2,0,2,0,0,0,16.0,3.86666666667,1,0
0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,6.5,4.0,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,5.0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,7.0,4.83333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2.33333333333,9.4,3,0
2,0,2,1,0,0,2,0,0,0,0,4,1,3,1,0,0,14.0,3.625,2,0
1,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,13.0,3.46153846154,1,0
0,0,0,1,0,0,0,1,0,0,1,5,0,4,0,0,1,8.33333333333,4.86956521739,3,0
2,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,1,7.5,3.42857142857,2,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,5.5,1,0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,6.0,4.5,2,0
2,0,0,0,0,0,1,1,0,0,1,1,3,6,0,0,0,20.0,4.0,1,0
3,0,1,1,1,0,1,0,0,0,1,6,0,4,0,0,1,25.0,3.66666666667,1,0
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,10.0,4.88888888889,1,0
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,10.0,5.66666666667,1,0
0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,2,12.0,3.83333333333,1,0
2,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,8.0,4.07142857143,2,0
0,0,0,1,0,0,1,2,0,0,0,7,0,1,0,0,1,20.0,4.73684210526,1,0
2,1,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,8.66666666667,4.0,3,0
2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,5.0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.25,1,0
0,0,0,1,0,0,0,3,1,0,0,6,0,1,0,0,1,13.0,5.7,1,0
1,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,6.0,4.375,3,0
1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5.0,4.0,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,7.0,4.0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,8.0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,7.5,5.0,2,0
0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,7.0,3.0,1,0
0,0,0,0,0,0,1,0,1,0,1,2,0,1,1,0,4,5.66666666667,3.53846153846,3,0
1,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,1,5.0,3.44444444444,2,0
0,0,2,1,0,0,1,0,0,0,1,5,0,0,0,0,1,22.0,4.0,1,0
0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,4.0,4.16666666667,6,0
2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,7.5,2.73333333333,2,0
1,2,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,19.0,3.94444444444,1,0
1,0,0,1,0,0,0,0,0,2,0,3,2,3,0,0,0,23.0,4.5652173913,1,0
1,0,0,0,1,0,1,0,0,0,0,4,3,2,0,0,0,13.0,3.95238095238,2,0
3,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,5.0,4.3,5,0
1,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,11.0,4.45454545455,1,0
0,0,0,2,0,0,0,3,0,0,1,10,1,1,1,0,1,9.33333333333,4.56,3,0
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,2.71428571429,1,0
3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,10.0,4.0,1,0
1,0,0,0,0,0,0,1,0,0,0,7,4,1,0,0,2,22.0,4.0,1,0
1,0,0,1,0,0,2,0,0,0,0,4,0,1,0,0,3,9.0,3.6875,2,0
1,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,4.66666666667,4.0,3,0
1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,9.0,4.22222222222,1,0
0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,11.0,4.0,1,0
0,0,0,0,1,0,0,3,0,0,0,9,1,0,1,0,1,4.25,5.23076923077,4,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,5.33333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,8.0,4.14285714286,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,3.83333333333,1,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,5.14285714286,1,0
4,0,0,1,0,0,3,0,0,0,0,2,0,3,0,0,0,24.0,4.0,1,0
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3.0,5.4,2,0
3,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,12.0,3.16666666667,1,0
1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,5.5,3.6,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.0,3.125,1,0
2,0,1,0,1,0,0,0,0,0,2,4,0,4,0,0,1,19.0,4.42105263158,1,0
1,0,2,0,1,0,0,2,0,0,0,7,0,0,0,0,1,17.0,5.0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3.5,4.2,2,0
1,0,0,1,0,0,1,0,0,0,0,5,0,4,0,0,0,17.0,4.5625,1,0
1,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,3,7.0,4.84615384615,2,0
3,0,2,2,0,0,0,0,0,0,0,7,0,2,0,0,2,14.0,3.89285714286,2,0
1,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,6.0,4.75,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,8,8.0,3.375,1,0
4,2,0,0,1,0,0,0,0,0,0,14,1,0,0,0,1,28.0,3.17857142857,1,0
2,0,0,0,1,1,0,0,0,0,1,5,0,2,0,0,1,19.0,3.94736842105,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,8.0,3.28571428571,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.25,1,0
3,1,1,1,2,0,1,0,0,0,0,10,0,0,0,0,5,8.66666666667,4.60869565217,3,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.0,1,0
4,0,2,1,1,0,0,0,0,0,0,2,0,2,0,0,0,12.0,3.65,2,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,3.2,1,0
0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,5.0,4.0,3,0
2,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,15.0,4.14285714286,1,0
0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,15.0,3.92857142857,1,0
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,7.0,3.57142857143,1,0
1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,7.5,3.85714285714,2,0
1,0,2,1,0,0,1,0,0,0,0,3,0,0,0,0,0,14.0,3.83333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4.0,5.0,1,0
3,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,1,19.0,3.57894736842,1,0
3,0,1,0,2,0,0,0,0,0,0,5,3,2,0,0,2,7.0,3.33333333333,3,0
1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7.0,3.42857142857,1,0
